workload,system,cohort_path,run_id,seed,mode,N,tenant_id,t_start,t_end,concurrent_runtime,internal_runtime,figure_of_merit,fom_name,fixed_work_units,cpu_s,max_rss_kib,exit_status,correctness_status,sospechoso,derivacion
minibude,baremetal,mb_campaign/run_baremetal_n1_r1,run_baremetal_n1_r1,1,sync,1,1,1785142801.0,1785142803.362415,2.362415,0.295302,216.618,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n1_r2,run_baremetal_n1_r2,2,sync,1,1,1785142805.0,1785142807.362239,2.362239,0.29528,216.634,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n1_r3,run_baremetal_n1_r3,3,sync,1,1,1785142808.0,1785142810.362297,2.362297,0.29528699999999997,216.628,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n1_r4,run_baremetal_n1_r4,4,sync,1,1,1785142811.0,1785142813.362278,2.362278,0.295285,216.63,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n1_r5,run_baremetal_n1_r5,5,sync,1,1,1785142814.0,1785142816.362198,2.362198,0.29527499999999995,216.638,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n2_r1,run_baremetal_n2_r1,1,sync,2,1,1785142817.0,1785142821.695525,4.695525,0.586941,108.985,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n2_r1,run_baremetal_n2_r1,1,sync,2,2,1785142817.0,1785142821.695575,4.695575,0.586947,108.984,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n2_r2,run_baremetal_n2_r2,2,sync,2,1,1785142823.0,1785142827.695481,4.695481,0.586935,108.986,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n2_r2,run_baremetal_n2_r2,2,sync,2,2,1785142823.0,1785142827.695565,4.695564999999999,0.5869460000000001,108.984,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n2_r3,run_baremetal_n2_r3,3,sync,2,1,1785142829.0,1785142833.695493,4.695493000000001,0.586937,108.986,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n2_r3,run_baremetal_n2_r3,3,sync,2,2,1785142829.0,1785142833.695567,4.695567,0.5869460000000001,108.984,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n2_r4,run_baremetal_n2_r4,4,sync,2,1,1785142835.0,1785142839.695596,4.695595999999999,0.5869500000000001,108.983,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n2_r4,run_baremetal_n2_r4,4,sync,2,2,1785142835.0,1785142839.695666,4.695666,0.586958,108.981,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n2_r5,run_baremetal_n2_r5,5,sync,2,1,1785142841.0,1785142845.695444,4.695444,0.5869310000000001,108.987,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n2_r5,run_baremetal_n2_r5,5,sync,2,2,1785142841.0,1785142845.69557,4.69557,0.5869460000000001,108.984,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r1,run_baremetal_n4_r1,1,sync,4,1,1785142847.0,1785142856.393543,9.393543,1.174193,54.478,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r1,run_baremetal_n4_r1,1,sync,4,2,1785142847.0,1785142856.394231,9.394231,1.174279,54.474,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r1,run_baremetal_n4_r1,1,sync,4,3,1785142847.0,1785142856.394033,9.394033,1.174254,54.475,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r1,run_baremetal_n4_r1,1,sync,4,4,1785142847.0,1785142856.392708,9.392708,1.174089,54.483,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r2,run_baremetal_n4_r2,2,sync,4,1,1785142860.0,1785142869.394236,9.394236000000001,1.17428,54.474,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r2,run_baremetal_n4_r2,2,sync,4,2,1785142860.0,1785142869.394042,9.394041999999999,1.174255,54.475,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r2,run_baremetal_n4_r2,2,sync,4,3,1785142860.0,1785142869.39349,9.39349,1.174186,54.478,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r2,run_baremetal_n4_r2,2,sync,4,4,1785142860.0,1785142869.392736,9.392736000000001,1.1740920000000001,54.483,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r3,run_baremetal_n4_r3,3,sync,4,1,1785142872.0,1785142881.099257,9.099257,1.1374069999999998,56.24,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r3,run_baremetal_n4_r3,3,sync,4,2,1785142872.0,1785142881.391085,9.391084999999999,1.173886,54.492,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r3,run_baremetal_n4_r3,3,sync,4,3,1785142872.0,1785142881.392671,9.392671,1.1740840000000001,54.483,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r3,run_baremetal_n4_r3,3,sync,4,4,1785142872.0,1785142881.101298,9.101298,1.137662,56.227,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r4,run_baremetal_n4_r4,4,sync,4,1,1785142884.0,1785142893.099271,9.099271,1.1374090000000001,56.24,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r4,run_baremetal_n4_r4,4,sync,4,2,1785142884.0,1785142893.391157,9.391157,1.173895,54.492,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r4,run_baremetal_n4_r4,4,sync,4,3,1785142884.0,1785142893.392697,9.392697,1.1740869999999999,54.483,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r4,run_baremetal_n4_r4,4,sync,4,4,1785142884.0,1785142893.101364,9.101364,1.1376700000000002,56.227,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r5,run_baremetal_n4_r5,5,sync,4,1,1785142896.0,1785142905.099524,9.099523999999999,1.137441,56.238,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r5,run_baremetal_n4_r5,5,sync,4,2,1785142896.0,1785142905.39276,9.39276,1.174095,54.482,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r5,run_baremetal_n4_r5,5,sync,4,3,1785142896.0,1785142905.391023,9.391022999999999,1.173878,54.493,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n4_r5,run_baremetal_n4_r5,5,sync,4,4,1785142896.0,1785142905.10157,9.101569999999999,1.1376959999999998,56.226,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r1,run_baremetal_n8_r1,1,sync,8,1,1785142908.0,1785142926.49807,18.49807,2.312259,27.665,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r1,run_baremetal_n8_r1,1,sync,8,2,1785142908.0,1785142926.786273,18.786273,2.348284,27.24,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r1,run_baremetal_n8_r1,1,sync,8,3,1785142908.0,1785142926.782314,18.782314,2.347789,27.246,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r1,run_baremetal_n8_r1,1,sync,8,4,1785142908.0,1785142926.499426,18.499426,2.3124279999999997,27.663,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r1,run_baremetal_n8_r1,1,sync,8,5,1785142908.0,1785142926.499452,18.499452,2.312431,27.662,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r1,run_baremetal_n8_r1,1,sync,8,6,1785142908.0,1785142926.496435,18.496435,2.3120540000000003,27.667,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r1,run_baremetal_n8_r1,1,sync,8,7,1785142908.0,1785142926.494859,18.494859,2.311857,27.669,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r1,run_baremetal_n8_r1,1,sync,8,8,1785142908.0,1785142926.493141,18.493141,2.311643,27.672,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r2,run_baremetal_n8_r2,2,sync,8,1,1785142932.0,1785142950.206463,18.206463,2.275808,28.108,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r2,run_baremetal_n8_r2,2,sync,8,2,1785142932.0,1785142950.785614,18.785614000000002,2.348202,27.241,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r2,run_baremetal_n8_r2,2,sync,8,3,1785142932.0,1785142950.782379,18.782379000000002,2.347797,27.246,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r2,run_baremetal_n8_r2,2,sync,8,4,1785142932.0,1785142950.791079,18.791079,2.348885,27.233,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r2,run_baremetal_n8_r2,2,sync,8,5,1785142932.0,1785142950.785189,18.785189,2.348149,27.242,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r2,run_baremetal_n8_r2,2,sync,8,6,1785142932.0,1785142950.206478,18.206478,2.27581,28.108,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r2,run_baremetal_n8_r2,2,sync,8,7,1785142932.0,1785142950.787382,18.787382,2.348423,27.239,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r2,run_baremetal_n8_r2,2,sync,8,8,1785142932.0,1785142950.202978,18.202977999999998,2.275372,28.113,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r3,run_baremetal_n8_r3,3,sync,8,1,1785142956.0,1785142974.206932,18.206932000000002,2.2758670000000003,28.107,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r3,run_baremetal_n8_r3,3,sync,8,2,1785142956.0,1785142974.206913,18.206913,2.275864,28.107,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r3,run_baremetal_n8_r3,3,sync,8,3,1785142956.0,1785142974.787671,18.787671,2.3484589999999996,27.238,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r3,run_baremetal_n8_r3,3,sync,8,4,1785142956.0,1785142974.785271,18.785271,2.348159,27.242,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r3,run_baremetal_n8_r3,3,sync,8,5,1785142956.0,1785142974.78455,18.78455,2.3480689999999997,27.243,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r3,run_baremetal_n8_r3,3,sync,8,6,1785142956.0,1785142974.496565,18.496565,2.312071,27.667,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r3,run_baremetal_n8_r3,3,sync,8,7,1785142956.0,1785142974.203272,18.203272000000002,2.2754090000000002,28.113,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r3,run_baremetal_n8_r3,3,sync,8,8,1785142956.0,1785142974.785721,18.785721000000002,2.348215,27.241,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r4,run_baremetal_n8_r4,4,sync,8,1,1785142980.0,1785142997.908954,17.908954,2.2386190000000004,28.575,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
minibude,baremetal,mb_campaign/run_baremetal_n8_r4,run_baremetal_n8_r4,4,sync,8,2,1785142980.0,1785142998.782233,18.782233,2.347779,27.246,gflop_per_s,poses=65536.0;proteins=938.0;ligands=26.0,missing,missing,missing,valid=true;max_diff_%=0.014,,t_end = epoch_s + sum_ms/1000 (NO hay t_end absoluto en el crudo); concurrent_runtime = sum_ms/1000 = las 8 iteraciones cronometradas; internal_runtime = avg_ms/1000
